Workstream,Year,Worktype,Series,FTE Multiplier,FTEs,Selected Returns,Workstream(2),Filter By Year,Filter By Worktype,Filter By Series
FLD_EXAM,Y-2015,BRTF112004,S-1169,0.000008,0.00137535566144646,171.919457680807,FLD_EXAM,Y-2015,BRTF112004,S-1169
FLD_EXAM,Y-2015,BRTF112004,S-1515,0.000001,0.000171919457680807,171.919457680807,FLD_EXAM,Y-2015,BRTF112004,S-1515
FLD_EXAM,Y-2015,BRTF112004,S-1802,0,0,171.919457680807,FLD_EXAM,Y-2015,BRTF112004,S-1802
FLD_EXAM,Y-2015,BRTF112004,S-2210,0.000015,0.00257879186521211,171.919457680807,FLD_EXAM,Y-2015,BRTF112004,S-2210
FLD_EXAM,Y-2015,BRTF112010,S-0080,0.000008,0.000561466289866774,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0080
FLD_EXAM,Y-2015,BRTF112010,S-0201,0.000004,0.000280733144933387,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0201
FLD_EXAM,Y-2015,BRTF112010,S-0203,0.000004,0.000280733144933387,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0203
FLD_EXAM,Y-2015,BRTF112010,S-0260,0.000004,0.000280733144933387,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0260
FLD_EXAM,Y-2015,BRTF112010,S-0301,0.000386,0.0270907484860719,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0301
FLD_EXAM,Y-2015,BRTF112010,S-0303,0.001922,0.134892276140493,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0303
FLD_EXAM,Y-2015,BRTF112010,S-0304,0.000023,0.00161421558336698,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0304
FLD_EXAM,Y-2015,BRTF112010,S-0305,0.000081,0.00568484618490109,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0305
FLD_EXAM,Y-2015,BRTF112010,S-0313,0.000008,0.000561466289866774,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0313
FLD_EXAM,Y-2015,BRTF112010,S-0318,0.014124,0.99126873475979,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0318
FLD_EXAM,Y-2015,BRTF112010,S-0322,0.000035,0.00245641501816714,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0322
FLD_EXAM,Y-2015,BRTF112010,S-0326,0.00022,0.0154403229713363,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0326
FLD_EXAM,Y-2015,BRTF112010,S-0335,0.000224,0.0157210561162697,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0335
FLD_EXAM,Y-2015,BRTF112010,S-0340,0.002023,0.141980788050061,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0340
FLD_EXAM,Y-2015,BRTF112010,S-0343,0.00164,0.115100589422689,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0343
FLD_EXAM,Y-2015,BRTF112010,S-0344,0.001393,0.0977653177230521,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0344
FLD_EXAM,Y-2015,BRTF112010,S-0356,0.000046,0.00322843116673395,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0356
FLD_EXAM,Y-2015,BRTF112010,S-0399,0.000235,0.0164930722648365,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0399
FLD_EXAM,Y-2015,BRTF112010,S-0501,0.001513,0.106187312071054,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0501
FLD_EXAM,Y-2015,BRTF112010,S-0503,0.002335,0.163877973354865,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0503
FLD_EXAM,Y-2015,BRTF112010,S-0512,0.092786,6.51202639644731,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0512
FLD_EXAM,Y-2015,BRTF112010,S-0560,0.000019,0.00133348243843359,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0560
FLD_EXAM,Y-2015,BRTF112010,S-0592,0.003057,0.214550306015341,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0592
FLD_EXAM,Y-2015,BRTF112010,S-0599,0.000332,0.0233008510294711,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0599
FLD_EXAM,Y-2015,BRTF112010,S-0905,0.000027,0.00189494872830036,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0905
FLD_EXAM,Y-2015,BRTF112010,S-0962,0.000012,0.000842199434800162,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0962
FLD_EXAM,Y-2015,BRTF112010,S-0986,0.000004,0.000280733144933387,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0986
FLD_EXAM,Y-2015,BRTF112010,S-0987,0.000015,0.0010527492935002,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-0987
FLD_EXAM,Y-2015,BRTF112010,S-1035,0.000015,0.0010527492935002,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-1035
FLD_EXAM,Y-2015,BRTF112010,S-1169,0.000062,0.0043513637464675,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-1169
FLD_EXAM,Y-2015,BRTF112010,S-1515,0.000012,0.000842199434800162,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-1515
FLD_EXAM,Y-2015,BRTF112010,S-1802,0.000004,0.000280733144933387,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-1802
FLD_EXAM,Y-2015,BRTF112010,S-2210,0.000124,0.008702727492935,70.1832862333468,FLD_EXAM,Y-2015,BRTF112010,S-2210
FLD_EXAM,Y-2015,BRTF112011,S-0080,0.000002,0.000209031223628692,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0080
FLD_EXAM,Y-2015,BRTF112011,S-0201,0.000001,0.000104515611814346,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0201
FLD_EXAM,Y-2015,BRTF112011,S-0203,0.000001,0.000104515611814346,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0203
FLD_EXAM,Y-2015,BRTF112011,S-0260,0.000001,0.000104515611814346,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0260
FLD_EXAM,Y-2015,BRTF112011,S-0301,0.000096,0.0100334987341772,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0301
FLD_EXAM,Y-2015,BRTF112011,S-0303,0.000477,0.049853946835443,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0303
FLD_EXAM,Y-2015,BRTF112011,S-0304,0.000006,0.000627093670886076,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0304
FLD_EXAM,Y-2015,BRTF112011,S-0305,0.00002,0.00209031223628692,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0305
FLD_EXAM,Y-2015,BRTF112011,S-0313,0.000002,0.000209031223628692,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0313
FLD_EXAM,Y-2015,BRTF112011,S-0318,0.003506,0.366431735021097,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0318
FLD_EXAM,Y-2015,BRTF112011,S-0322,0.000009,0.000940640506329114,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0322
FLD_EXAM,Y-2015,BRTF112011,S-0326,0.000055,0.00574835864978903,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0326
FLD_EXAM,Y-2015,BRTF112011,S-0335,0.000056,0.00585287426160338,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0335
FLD_EXAM,Y-2015,BRTF112011,S-0340,0.000502,0.0524668371308017,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0340
FLD_EXAM,Y-2015,BRTF112011,S-0343,0.000407,0.0425378540084388,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0343
FLD_EXAM,Y-2015,BRTF112011,S-0344,0.000346,0.0361624016877637,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0344
FLD_EXAM,Y-2015,BRTF112011,S-0356,0.000011,0.00114967172995781,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0356
FLD_EXAM,Y-2015,BRTF112011,S-0399,0.000058,0.00606190548523207,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0399
FLD_EXAM,Y-2015,BRTF112011,S-0501,0.000376,0.0392978700421941,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0501
FLD_EXAM,Y-2015,BRTF112011,S-0503,0.00058,0.0606190548523207,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0503
FLD_EXAM,Y-2015,BRTF112011,S-0512,0.023031,2.4070990556962,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0512
FLD_EXAM,Y-2015,BRTF112011,S-0560,0.000005,0.00052257805907173,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0560
FLD_EXAM,Y-2015,BRTF112011,S-0592,0.000759,0.0793273493670886,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0592
FLD_EXAM,Y-2015,BRTF112011,S-0599,0.000082,0.00857028016877637,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0599
FLD_EXAM,Y-2015,BRTF112011,S-0905,0.000007,0.000731609282700422,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0905
FLD_EXAM,Y-2015,BRTF112011,S-0962,0.000003,0.000313546835443038,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0962
FLD_EXAM,Y-2015,BRTF112011,S-0986,0.000001,0.000104515611814346,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0986
FLD_EXAM,Y-2015,BRTF112011,S-0987,0.000004,0.000418062447257384,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-0987
FLD_EXAM,Y-2015,BRTF112011,S-1035,0.000004,0.000418062447257384,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-1035
FLD_EXAM,Y-2015,BRTF112011,S-1169,0.000015,0.00156773417721519,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-1169
FLD_EXAM,Y-2015,BRTF112011,S-1515,0.000003,0.000313546835443038,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-1515
FLD_EXAM,Y-2015,BRTF112011,S-1802,0.000001,0.000104515611814346,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-1802
FLD_EXAM,Y-2015,BRTF112011,S-2210,0.000031,0.00323998396624473,104.515611814346,FLD_EXAM,Y-2015,BRTF112011,S-2210
FLD_EXAM,Y-2015,BRTF112013,S-0080,0.000002,0.000133527045149754,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0080
FLD_EXAM,Y-2015,BRTF112013,S-0201,0.000001,0.0000667635225748771,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0201
FLD_EXAM,Y-2015,BRTF112013,S-0203,0.000001,0.0000667635225748771,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0203
FLD_EXAM,Y-2015,BRTF112013,S-0260,0.000001,0.0000667635225748771,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0260
FLD_EXAM,Y-2015,BRTF112013,S-0301,0.000099,0.00660958873491283,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0301
FLD_EXAM,Y-2015,BRTF112013,S-0303,0.000494,0.0329811801519893,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0303
FLD_EXAM,Y-2015,BRTF112013,S-0304,0.000006,0.000400581135449262,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0304
FLD_EXAM,Y-2015,BRTF112013,S-0305,0.000021,0.00140203397407242,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0305
FLD_EXAM,Y-2015,BRTF112013,S-0313,0.000002,0.000133527045149754,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0313
FLD_EXAM,Y-2015,BRTF112013,S-0318,0.00363,0.242351586946804,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0318
FLD_EXAM,Y-2015,BRTF112013,S-0322,0.000009,0.000600871703173894,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0322
FLD_EXAM,Y-2015,BRTF112013,S-0326,0.000057,0.00380552078676799,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0326
FLD_EXAM,Y-2015,BRTF112013,S-0335,0.000058,0.00387228430934287,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0335
FLD_EXAM,Y-2015,BRTF112013,S-0340,0.00052,0.0347170317389361,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0340
FLD_EXAM,Y-2015,BRTF112013,S-0343,0.000422,0.0281742065265981,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0343
FLD_EXAM,Y-2015,BRTF112013,S-0344,0.000358,0.023901341081806,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0344
FLD_EXAM,Y-2015,BRTF112013,S-0356,0.000012,0.000801162270898525,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0356
FLD_EXAM,Y-2015,BRTF112013,S-0399,0.000061,0.0040725748770675,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0399
FLD_EXAM,Y-2015,BRTF112013,S-0501,0.000389,0.0259710102816272,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0501
FLD_EXAM,Y-2015,BRTF112013,S-0503,0.0006,0.0400581135449262,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0503
FLD_EXAM,Y-2015,BRTF112013,S-0512,0.023845,1.59197619579794,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0512
FLD_EXAM,Y-2015,BRTF112013,S-0560,0.000005,0.000333817612874385,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0560
FLD_EXAM,Y-2015,BRTF112013,S-0592,0.000786,0.0524761287438534,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0592
FLD_EXAM,Y-2015,BRTF112013,S-0599,0.000085,0.00567489941886455,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0599
FLD_EXAM,Y-2015,BRTF112013,S-0905,0.000007,0.000467344658024139,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0905
FLD_EXAM,Y-2015,BRTF112013,S-0962,0.000003,0.000200290567724631,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0962
FLD_EXAM,Y-2015,BRTF112013,S-0986,0.000001,0.0000667635225748771,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0986
FLD_EXAM,Y-2015,BRTF112013,S-0987,0.000004,0.000267054090299508,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-0987
FLD_EXAM,Y-2015,BRTF112013,S-1035,0.000004,0.000267054090299508,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-1035
FLD_EXAM,Y-2015,BRTF112013,S-1169,0.000016,0.00106821636119803,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-1169
FLD_EXAM,Y-2015,BRTF112013,S-1515,0.000003,0.000200290567724631,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-1515
FLD_EXAM,Y-2015,BRTF112013,S-1802,0.000001,0.0000667635225748771,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-1802
FLD_EXAM,Y-2015,BRTF112013,S-2210,0.000032,0.00213643272239607,66.7635225748771,FLD_EXAM,Y-2015,BRTF112013,S-2210
FLD_EXAM,Y-2015,BRTF112014,S-0080,0.000001,0.000101399333333333,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0080
FLD_EXAM,Y-2015,BRTF112014,S-0201,0,0,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0201
FLD_EXAM,Y-2015,BRTF112014,S-0203,0,0,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0203
FLD_EXAM,Y-2015,BRTF112014,S-0260,0,0,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0260
FLD_EXAM,Y-2015,BRTF112014,S-0301,0.000042,0.004258772,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0301
FLD_EXAM,Y-2015,BRTF112014,S-0303,0.000207,0.020989662,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0303
FLD_EXAM,Y-2015,BRTF112014,S-0304,0.000002,0.000202798666666667,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0304
FLD_EXAM,Y-2015,BRTF112014,S-0305,0.000009,0.000912594,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0305
FLD_EXAM,Y-2015,BRTF112014,S-0313,0.000001,0.000101399333333333,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0313
FLD_EXAM,Y-2015,BRTF112014,S-0318,0.001522,0.154329785333333,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0318
FLD_EXAM,Y-2015,BRTF112014,S-0322,0.000004,0.000405597333333333,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0322
FLD_EXAM,Y-2015,BRTF112014,S-0326,0.000024,0.002433584,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0326
FLD_EXAM,Y-2015,BRTF112014,S-0335,0.000024,0.002433584,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0335
FLD_EXAM,Y-2015,BRTF112014,S-0340,0.000218,0.0221050546666667,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0340
FLD_EXAM,Y-2015,BRTF112014,S-0343,0.000177,0.017947682,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0343
FLD_EXAM,Y-2015,BRTF112014,S-0344,0.00015,0.0152099,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0344
FLD_EXAM,Y-2015,BRTF112014,S-0356,0.000005,0.000506996666666667,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0356
FLD_EXAM,Y-2015,BRTF112014,S-0399,0.000025,0.00253498333333333,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0399
FLD_EXAM,Y-2015,BRTF112014,S-0501,0.000163,0.0165280913333333,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0501
FLD_EXAM,Y-2015,BRTF112014,S-0503,0.000252,0.025552632,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0503
FLD_EXAM,Y-2015,BRTF112014,S-0512,0.01,1.01399333333333,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0512
FLD_EXAM,Y-2015,BRTF112014,S-0560,0.000002,0.000202798666666667,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0560
FLD_EXAM,Y-2015,BRTF112014,S-0592,0.000329,0.0333603806666667,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0592
FLD_EXAM,Y-2015,BRTF112014,S-0599,0.000036,0.003650376,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0599
FLD_EXAM,Y-2015,BRTF112014,S-0905,0.000003,0.000304198,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0905
FLD_EXAM,Y-2015,BRTF112014,S-0962,0.000001,0.000101399333333333,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0962
FLD_EXAM,Y-2015,BRTF112014,S-0986,0,0,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0986
FLD_EXAM,Y-2015,BRTF112014,S-0987,0.000002,0.000202798666666667,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-0987
FLD_EXAM,Y-2015,BRTF112014,S-1035,0.000002,0.000202798666666667,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-1035
FLD_EXAM,Y-2015,BRTF112014,S-1169,0.000007,0.000709795333333333,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-1169
FLD_EXAM,Y-2015,BRTF112014,S-1515,0.000001,0.000101399333333333,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-1515
FLD_EXAM,Y-2015,BRTF112014,S-1802,0,0,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-1802
FLD_EXAM,Y-2015,BRTF112014,S-2210,0.000013,0.00131819133333333,101.399333333333,FLD_EXAM,Y-2015,BRTF112014,S-2210
FLD_EXAM,Y-2015,BRTF112015,S-0080,0.000002,0.000149009760425909,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0080
FLD_EXAM,Y-2015,BRTF112015,S-0201,0.000001,0.0000745048802129547,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0201
FLD_EXAM,Y-2015,BRTF112015,S-0203,0.000001,0.0000745048802129547,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0203
FLD_EXAM,Y-2015,BRTF112015,S-0260,0.000001,0.0000745048802129547,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0260
FLD_EXAM,Y-2015,BRTF112015,S-0301,0.000098,0.00730147826086956,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0301
FLD_EXAM,Y-2015,BRTF112015,S-0303,0.000487,0.036283876663709,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0303
FLD_EXAM,Y-2015,BRTF112015,S-0304,0.000006,0.000447029281277728,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0304
FLD_EXAM,Y-2015,BRTF112015,S-0305,0.000021,0.00156460248447205,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0305
FLD_EXAM,Y-2015,BRTF112015,S-0313,0.000002,0.000149009760425909,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0313
FLD_EXAM,Y-2015,BRTF112015,S-0318,0.00358,0.266727471162378,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0318
FLD_EXAM,Y-2015,BRTF112015,S-0322,0.000009,0.000670543921916593,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0322
FLD_EXAM,Y-2015,BRTF112015,S-0326,0.000056,0.00417227329192547,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0326
FLD_EXAM,Y-2015,BRTF112015,S-0335,0.000057,0.00424677817213842,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0335
FLD_EXAM,Y-2015,BRTF112015,S-0340,0.000513,0.0382210035492458,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0340
FLD_EXAM,Y-2015,BRTF112015,S-0343,0.000416,0.0309940301685892,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0343
FLD_EXAM,Y-2015,BRTF112015,S-0344,0.000353,0.026300222715173,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0344
FLD_EXAM,Y-2015,BRTF112015,S-0356,0.000012,0.000894058562555457,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0356
FLD_EXAM,Y-2015,BRTF112015,S-0399,0.00006,0.00447029281277728,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0399
FLD_EXAM,Y-2015,BRTF112015,S-0501,0.000384,0.0286098740017746,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0501
FLD_EXAM,Y-2015,BRTF112015,S-0503,0.000592,0.0441068890860692,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0503
FLD_EXAM,Y-2015,BRTF112015,S-0512,0.023518,1.75220577284827,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0512
FLD_EXAM,Y-2015,BRTF112015,S-0560,0.000005,0.000372524401064774,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0560
FLD_EXAM,Y-2015,BRTF112015,S-0592,0.000775,0.0577412821650399,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0592
FLD_EXAM,Y-2015,BRTF112015,S-0599,0.000084,0.0062584099378882,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0599
FLD_EXAM,Y-2015,BRTF112015,S-0905,0.000007,0.000521534161490683,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0905
FLD_EXAM,Y-2015,BRTF112015,S-0962,0.000003,0.000223514640638864,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0962
FLD_EXAM,Y-2015,BRTF112015,S-0986,0.000001,0.0000745048802129547,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0986
FLD_EXAM,Y-2015,BRTF112015,S-0987,0.000004,0.000298019520851819,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-0987
FLD_EXAM,Y-2015,BRTF112015,S-1035,0.000004,0.000298019520851819,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-1035
FLD_EXAM,Y-2015,BRTF112015,S-1169,0.000016,0.00119207808340728,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-1169
FLD_EXAM,Y-2015,BRTF112015,S-1515,0.000003,0.000223514640638864,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-1515
FLD_EXAM,Y-2015,BRTF112015,S-1802,0.000001,0.0000745048802129547,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-1802
FLD_EXAM,Y-2015,BRTF112015,S-2210,0.000031,0.0023096512866016,74.5048802129547,FLD_EXAM,Y-2015,BRTF112015,S-2210
FLD_EXAM,Y-2015,BRTF11202,S-0080,0.000001,0.00649485362269067,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0080
FLD_EXAM,Y-2015,BRTF11202,S-0201,0,0,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0201
FLD_EXAM,Y-2015,BRTF11202,S-0203,0,0,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0203
FLD_EXAM,Y-2015,BRTF11202,S-0260,0,0,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0260
FLD_EXAM,Y-2015,BRTF11202,S-0301,0.000049,0.318247827511843,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0301
FLD_EXAM,Y-2015,BRTF11202,S-0303,0.000246,1.59773399118191,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0303
FLD_EXAM,Y-2015,BRTF11202,S-0304,0.000003,0.019484560868072,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0304
FLD_EXAM,Y-2015,BRTF11202,S-0305,0.00001,0.0649485362269067,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0305
FLD_EXAM,Y-2015,BRTF11202,S-0313,0.000001,0.00649485362269067,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0313
FLD_EXAM,Y-2015,BRTF11202,S-0318,0.001804,11.716715935334,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0318
FLD_EXAM,Y-2015,BRTF11202,S-0322,0.000004,0.0259794144907627,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0322
FLD_EXAM,Y-2015,BRTF11202,S-0326,0.000028,0.181855901435339,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0326
FLD_EXAM,Y-2015,BRTF11202,S-0335,0.000029,0.188350755058029,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0335
FLD_EXAM,Y-2015,BRTF11202,S-0340,0.000258,1.67567223465419,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0340
FLD_EXAM,Y-2015,BRTF11202,S-0343,0.00021,1.36391926076504,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0343
FLD_EXAM,Y-2015,BRTF11202,S-0344,0.000178,1.15608394483894,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0344
FLD_EXAM,Y-2015,BRTF11202,S-0356,0.000006,0.038969121736144,6494.85362269067,FLD_EXAM,Y-2015,BRTF11202,S-0356
